PD,Score,Decision
0.3171806739851792,871.4063558694945,Approve
0.7776296883107209,725.7904492358989,Approve
0.628604129693893,778.1367059116546,Approve
0.2165536477386704,908.8519054015753,Approve
0.6536215868072437,770.2910742758302,Approve
0.277940132317714,884.9636195534547,Approve
0.5091130654463027,813.4666386576146,Approve
0.3430416149561097,862.9673239095857,Approve
0.4311594471548144,836.0865461221845,Approve
0.4169211870607301,840.2922153661231,Approve
0.5011463709724777,815.7656314213766,Approve
0.3574887270008525,858.3876056473034,Approve
0.7209671263857765,747.6214857847231,Approve
0.1527502548842576,939.6770302602215,Approve
0.5446359155884596,803.1828239668781,Approve
0.4989304076499007,816.40502433098,Approve
0.2734664765465024,886.5796737252289,Approve
0.8025741325491345,714.930223312729,Approve
0.3684068845024557,854.9811759416383,Approve
0.2955766329863351,878.7419320471423,Approve
0.5816518905360903,792.3238014577148,Approve
0.4160058274341627,840.5639165073771,Approve
0.2663346443609228,889.1905076081275,Approve
0.2946930956034452,879.0482998856278,Approve
0.1529808435720414,939.5485842417833,Approve
0.5877322279372039,790.5175385937773,Approve
0.7190772672239704,748.2977334117664,Approve
0.2690475736859517,888.1922155306625,Approve
0.4697947990423265,824.8224087620032,Approve
0.7254964457347288,745.9892188894031,Approve
0.2294119018069585,903.4973879349345,Approve
0.5147009267447263,811.853390988901,Approve
0.6535284433473924,770.320749380732,Approve
0.2155508682318332,909.2789809371361,Approve
0.6982336274096923,755.5825151444149,Approve
0.332380787808253,866.4058286324163,Approve
0.2390835310209569,899.6075713801142,Approve
0.2385360970638333,899.8248070186557,Approve
0.77248511941156,727.9190930174888,Approve
0.6820331194381718,761.048139952012,Approve
0.7084659105998319,752.0447123864075,Approve
0.2842179578846049,882.7225366044381,Approve
0.9339044804514044,625.0638739692081,Manual Review
0.5997427979488861,786.9255764577665,Approve
0.5598134891921688,798.7548390072642,Approve
0.4075574060811842,843.0800089721486,Approve
0.3813422512336736,850.9991609218653,Approve
0.4212889312276488,838.9980660741171,Approve
0.4244670122584663,838.0587139123538,Approve
0.757568893109186,733.9062914117799,Approve
0.1859584142834756,922.6025281635032,Approve
0.4426005418153571,832.7317238868028,Approve
0.5874766266717948,790.5936252502962,Approve
0.5987453880170663,787.2251715619714,Approve
0.6870795991394801,759.3623283063012,Approve
0.4266875577403786,837.4034821111646,Approve
0.6117417405635308,783.3010996235183,Approve
0.7170525988015796,749.0191515530273,Approve
0.3476123038280132,861.5089260396769,Approve
0.439013821580772,833.7813479914895,Approve
0.2136854539565327,910.0772967036246,Approve
0.709394251647957,751.7201847798303,Approve
0.680811826561087,761.4539597010572,Approve
0.2551584496711706,893.3734115789454,Approve
0.6022900137093831,786.1593272171349,Approve
0.3903573911621348,848.2548123472884,Approve
0.3408414103480855,863.6726540037537,Approve
0.5477804814505826,802.2676748345405,Approve
0.3227202347917912,869.5697974918577,Approve
0.7350280354997025,742.4984269565138,Approve
0.4149511042970721,840.877197587047,Approve
0.1212793623997479,958.9499299162096,Approve
0.6119167834954168,783.2479333660087,Approve
0.4338993301185797,835.2813183446995,Approve
0.3689889293308256,854.8007939636241,Approve
0.2178872394310314,908.2861504752914,Approve
0.6372615223079733,775.4486164602016,Approve
0.6197243279859878,780.8673568450165,Approve
0.4244019505549151,838.0779255571051,Approve
0.6540863043374553,770.1429611616934,Approve
0.870051719536759,678.9382237513868,Approve
0.2549730056228445,893.4438139676123,Approve
0.2430153849566562,898.0572211188294,Approve
0.7654615668707272,730.7711252046586,Approve
0.4751058553861594,823.2852805775769,Approve
0.2986499997089057,877.6803479039899,Approve
0.7315251742824878,743.7903698936628,Approve
0.436951455839984,834.385719894741,Approve
0.4604348998772696,827.5363970015048,Approve
0.2745391714702293,886.1906901866246,Approve
0.3370250974069014,864.9013161353992,Approve
0.903275269501973,654.9359546853898,Approve
0.2176680618977631,908.3789609681062,Approve
0.290011304648921,880.6807505521253,Approve
0.4472569616500728,831.3716553189316,Approve
0.2802277206269722,884.1434479415689,Approve
0.1158383706025799,962.7062503156918,Approve
0.6205481109462287,780.6151002704868,Approve
0.6225560182606309,779.9993489844974,Approve
0.1209425353268652,959.1781922851953,Approve
0.6458979850280068,772.7393414286153,Approve
0.6213047946181852,780.3832031400714,Approve
0.2189754799538758,907.826330281833,Approve
0.2587039707826355,892.0337840341099,Approve
0.394794452529837,846.9125794384148,Approve
0.2247450247634717,905.4154897763215,Approve
0.6988319607995996,755.3775589660537,Approve
0.8147720668694306,709.2416626751645,Approve
0.3098911644260175,873.8495188725514,Approve
0.4372828942144291,834.2885500559046,Approve
0.2065149006842082,913.1942672934094,Approve
0.8528206386890774,689.3630560773621,Approve
0.3615188695036267,857.1250563850549,Approve
0.2798331541729374,884.2846189059608,Approve
0.5932474704205064,788.8722684517021,Approve
0.4323753960977662,835.7290394776878,Approve
0.3369635324330083,864.9211925669329,Approve
0.8129962507352579,710.0873295497919,Approve
0.1881852312933581,921.5462635317483,Approve
0.5760489017578903,793.9817334068929,Approve
0.1163324384926625,962.3589190896537,Approve
0.6212803862639296,780.3906862661894,Approve
0.18115532215497,924.9145362251388,Approve
0.3001526243124043,877.1636071571738,Approve
0.4010681741853276,845.0236200790328,Approve
0.5365603810142998,805.5284473637818,Approve
0.593223299500352,788.8794939451802,Approve
0.2607238125694529,891.2759592460524,Approve
0.4267558548231286,837.3833431778198,Approve
0.5358071205240172,805.7469366813755,Approve
0.5578124140985288,799.3403288062887,Approve
0.339250008101258,864.1841873485102,Approve
0.428289627534319,836.9312911027531,Approve
0.3129766343878066,872.8116152753914,Approve
0.7581753707870096,733.667884508876,Approve
0.4014240727554154,844.916760952293,Approve
0.3810840144926123,851.0781293778555,Approve
0.8277175350463651,702.8782722151727,Approve
0.4525804085755703,829.8200514242853,Approve
0.5993792769546343,787.0347970014521,Approve
0.465394813888327,826.097339683036,Approve
0.6746104918359406,763.5020536270406,Approve
0.2686915874418507,888.3228450368738,Approve
0.653295356100455,770.3949935548967,Approve
0.4581598338166116,828.1972226476177,Approve
0.3032725886260917,876.0953656912612,Approve
0.2144559784600236,909.7469342822832,Approve
0.6385568480140955,775.0440894605636,Approve
0.2840159260040706,882.7941880979579,Approve
0.6749800944978819,763.3805607542378,Approve
0.2393914340001257,899.4855375756802,Approve
0.3562189565618563,858.7866949106794,Approve
0.4247510291292896,837.974857470786,Approve
0.3269983165048373,868.162750015834,Approve
0.6560745741847637,769.5082029666638,Approve
0.2418963976840044,898.4966915167153,Approve
0.9014288035384412,656.447629401464,Approve
0.2754297649576066,885.868458033271,Approve
0.685254661371086,759.9736434923979,Approve
0.3211464490348777,870.089856298835,Approve
0.5628745746860243,797.8580953535742,Approve
0.2585396159185027,892.0956172994825,Approve
0.3571439683554297,858.4959009439015,Approve
0.4901445638719377,818.9404508695839,Approve
0.3794303104009983,851.5843198275604,Approve
0.3477463799220241,861.4662822416738,Approve
0.2334051169097339,901.8778136935858,Approve
0.638679173349804,775.0058551471452,Approve
0.1633848427489251,933.9109040196718,Approve
0.7679447343024404,729.769701984321,Approve
0.4475685479181882,831.2807449017472,Approve
0.4716555161309158,824.2836718429601,Approve
0.240172511433385,899.1764480827969,Approve
0.443541937062116,832.456527026268,Approve
0.3059529471464827,875.1825886060535,Approve
0.2383446282237561,899.9008674836039,Approve
0.467656714863241,825.4417534794834,Approve
0.2775782449770494,885.0937465845093,Approve
0.3236959339401155,869.248043947885,Approve
0.2481899111532461,896.042594949025,Approve
0.3904137341016682,848.2377344241992,Approve
0.5572835567828578,799.4949733761894,Approve
0.4256773700453554,837.7014554379143,Approve
0.4849427691038959,820.44231727245,Approve
0.237619495725309,900.1893056716292,Approve
0.6926374077020285,757.488469029006,Approve
0.7575659787961353,733.9074360506544,Approve
0.5488734703974381,801.9493307905848,Approve
0.584533207492409,791.4688138778467,Approve
0.5883627093296423,790.3297983734232,Approve
0.4553103858836028,829.0256042645987,Approve
0.6739956850096281,763.703989990815,Approve
0.4924425935255812,818.2771773943524,Approve
0.2597395259447328,891.6447760021449,Approve
0.739683151208759,740.7644686498375,Approve
0.3699473570857473,854.504023908072,Approve
0.3770539703465468,852.3132115587368,Approve
0.7244222684445313,746.3778256910248,Approve
0.4901541654046116,818.9376793771419,Approve
0.3604842552212097,857.448586237065,Approve
0.2965192436145107,878.4156658906747,Approve
0.488975793587393,819.2778339275065,Approve
0.2801086186259011,884.1860483503831,Approve
0.4234060890987803,838.3720839527094,Approve
0.2212300503483615,906.8788973155282,Approve
0.1988620381835948,916.6105451356848,Approve
0.5808690051549944,792.5558228729169,Approve
0.5974178748268646,787.6235404164443,Approve
0.3102857428659259,873.7164737585149,Approve
0.7561248582036192,734.4723160761478,Approve
0.3590289352907291,857.9043602812062,Approve
0.3023686730793891,876.4042121710518,Approve
0.6090450639531357,784.1190719514252,Approve
0.6716256424618413,764.4806127322593,Approve
0.2234448307543931,905.9548923997376,Approve
0.1636316689170167,933.7807269566945,Approve
0.6393956942746299,774.7817844507438,Approve
0.7267559253911113,745.5323688394448,Approve
0.3291710210568794,867.4517887816409,Approve
0.2555623493094122,893.220190541029,Approve
0.2356328242972425,900.9826698099257,Approve
0.1702589341247763,930.342939070395,Approve
0.7238445901538219,746.5864250830753,Approve
0.3598372931789275,857.6511007537645,Approve
0.3492557991512454,860.9867287055474,Approve
0.361843784531734,857.0235365911,Approve
0.3048066559848208,875.572397869181,Approve
0.2734132409444577,886.5990029005036,Approve
0.4765308595554839,822.87314702292,Approve
0.5254216542120909,808.7549354829072,Approve
0.7939545422237546,718.7917173294524,Approve
0.306801604641834,874.8945190651071,Approve
0.3394690474200129,864.1137113217374,Approve
0.6310397141330792,777.3831413751159,Approve
0.3402215326363478,863.8717668702404,Approve
0.2993565827746623,877.4371745566473,Approve
0.2736363640878797,886.5180053889155,Approve
0.5254809868254764,808.7377712355494,Approve
0.5422376194468781,803.8800896059128,Approve
0.7628522065260258,731.8155480325679,Approve
0.4627060794493117,826.8771777279899,Approve
0.4797931540767114,821.9300453731604,Approve
0.1897232156128514,920.822333739894,Approve
0.4390207138436639,833.7793292752262,Approve
0.2715531630453541,887.2758556661729,Approve
0.6150000476261408,782.309992002596,Approve
0.3180817356304268,871.1064693486733,Approve
0.4274679279332321,837.1734212819285,Approve
0.5702895554821388,795.679916382577,Approve
0.1754166763851518,927.740373596818,Approve
0.2351993504592015,901.1563883766773,Approve
0.4457582220655479,831.809107463155,Approve
0.3641056442714727,856.3179046503833,Approve
0.7782288060939331,725.5402848403013,Approve
0.4944640481476279,817.6938080769604,Approve
0.3656597526520733,855.8341567122152,Approve
0.439045719389077,833.7720053087218,Approve
0.2126264715809577,910.5327541935658,Approve
0.4969346829340626,816.9808793713323,Approve
0.5679390895866107,796.3713297989325,Approve
0.2800995455907863,884.1892940474721,Approve
0.6486990695397535,771.8543061551381,Approve
0.5958551415801574,788.0919474492259,Approve
0.4479956039261581,831.1561637898138,Approve
0.3518556185204798,860.1629884942696,Approve
0.6337222898091478,776.5507621691406,Approve
0.2297349227303098,903.3656464959895,Approve
0.2191035979216768,907.7723042548537,Approve
0.6064855518277191,784.893571222702,Approve
0.4758094658458378,823.0817711630996,Approve
0.859095699112502,685.6912446840983,Approve
0.6382511395411034,775.1396179297169,Approve
0.3699895146093705,854.4909774490545,Approve
0.3645101274996544,856.1919165002641,Approve
0.5678980135031875,796.3834046531218,Approve
0.5975680227460808,787.5785046469106,Approve
0.241495892994257,898.6543216486848,Approve
0.4565768178345551,828.6573298093936,Approve
0.2228916216704675,906.1850761601626,Approve
0.5313232247728055,807.0465812081956,Approve
0.2785041016263002,884.7610356635298,Approve
0.3448873926029548,862.3772808009551,Approve
0.6004160376693146,786.7232131046571,Approve
0.4506471749753165,830.383138714391,Approve
0.1531712491504828,939.4426411590118,Approve
0.6738073857447299,763.7657984585121,Approve
0.8139394084423639,709.6389606334624,Approve
0.3235555296944756,869.2943134329585,Approve
0.7032900307098161,753.8430864669697,Approve
0.5775442098617174,793.539854020892,Approve
0.4602463278097035,827.5911518881132,Approve
0.5129623880676466,812.355411897815,Approve
0.4238055558278296,838.2540671956395,Approve
0.7753348757214787,726.744236007347,Approve
0.2337804672380063,901.7265751805729,Approve
0.2203691734324478,907.2398402778952,Approve
0.346244121644348,861.9445265254357,Approve
0.9048801071293908,653.6010218253082,Approve
0.3704814017299437,854.3387987634168,Approve
0.4013825330710279,844.9292316995693,Approve
0.1462881049231875,943.3432455517758,Approve
0.4324425690973476,835.7092966631844,Approve
0.4920970349861928,818.3769083545503,Approve
0.4487649421552923,830.93178817237,Approve
0.4661500218024744,825.878406754433,Approve
0.2228425724551806,906.2055046073074,Approve
0.5655303389732604,797.0789554862331,Approve
0.4746345436601937,823.4216167947592,Approve
0.194546679026578,918.5806361709581,Approve
0.4926088485148591,818.2291956222218,Approve
0.8901081100178535,665.2016220934657,Approve
0.4905233442396203,818.8311170914503,Approve
0.2340265999019297,901.6274934496173,Approve
0.8546495856258561,688.3065128304796,Approve
0.4913629360415574,818.5887825370033,Approve
0.2618485800801092,890.855605286458,Approve
0.2344818418657494,901.4444244102809,Approve
0.4179432652961714,839.989038244337,Approve
0.4024596689104481,844.605998519709,Approve
0.5123521022983111,812.5316160861069,Approve
0.2872007712583875,881.6682123652852,Approve
0.308817280646297,874.2120879362419,Approve
0.3319976935785074,866.5303979875489,Approve
0.707013654356346,752.5511723985845,Approve
0.3182294363958544,871.057355671026,Approve
0.7868832867883873,721.8711083245169,Approve
0.7115379683914181,750.9684395576717,Approve
0.4578698995169261,828.2814740625188,Approve
0.4440559925580784,832.3063039977992,Approve
0.4230349757232301,838.4817506215929,Approve
0.5337022779597629,806.3572153820003,Approve
0.3317318492503623,866.6168841118229,Approve
0.7235280079706976,746.7006282845755,Approve
0.5508566017881943,801.3713707973461,Approve
0.6089168422007388,784.1579142240357,Approve
0.3752017097210655,852.8826099290195,Approve
0.8057121488504616,713.492963872678,Approve
0.8553548726577697,687.8961362154262,Approve
0.3225538023977272,869.6247321918086,Approve
0.3173294822152166,871.3567989343602,Approve
0.4723065313691172,824.0952367912939,Approve
0.5125744393815602,812.4674232784882,Approve
0.4732538453180126,823.8210871914102,Approve
0.3468621951273038,861.7476451580885,Approve
0.4702066191530226,824.70315328947,Approve
0.3393984923778475,864.1364100321883,Approve
0.2545141084039649,893.6181756745848,Approve
0.4325318597987378,835.6830543656185,Approve
0.7435083771921324,739.3245402352425,Approve
0.7559462082629136,734.5421841307511,Approve
0.2391207336880073,899.5928208101049,Approve
0.4861187122573807,820.1027272586773,Approve
0.5318471136396722,806.8948131910413,Approve
0.3797369445190638,851.4903963173895,Approve
0.2753694935115022,885.8902448737301,Approve
0.6113333200095147,783.4251162696343,Approve
0.2903686429087714,880.5556095667727,Approve
0.4190031309457632,839.6748729827951,Approve
0.6161727472313504,781.9525185305843,Approve
0.4556741883439887,828.9197946501774,Approve
0.2733603041549095,886.6182259084686,Approve
0.4952968220304373,817.4534950768397,Approve
0.6555728626104604,769.6685388259646,Approve
0.3350427140640372,865.5422365804093,Approve
0.2679964188152526,888.5782539581668,Approve
0.634236661831323,776.3908648072195,Approve
0.1674840216838653,931.7691295302325,Approve
0.3572415363453435,858.4652482604631,Approve
0.3828985678311558,850.5236736822926,Approve
0.215433989881343,909.3288520971174,Approve
0.5315104289058247,806.9923514097502,Approve
0.6230156912290812,779.8582035485226,Approve
0.4469932016075306,831.4486210922653,Approve
0.7822908466886175,723.8312537708107,Approve
0.2794754714841728,884.4126985253251,Approve
0.2260763824017704,904.8654498014149,Approve
0.8488433144654196,691.6237304511124,Approve
0.1706058323962904,930.1659514471676,Approve
0.4276377340803728,837.1233748917359,Approve
0.5499859549609194,801.6251673494155,Approve
0.4590820860422488,827.929281726553,Approve
0.1674350985364368,931.7944425320848,Approve
0.7741487347623794,727.2345158660587,Approve
0.5989720255845805,787.1571173962716,Approve
0.1762384421169057,927.3313124869189,Approve
0.3871013694814633,849.2432582246146,Approve
0.5757533120085148,794.0690343377654,Approve
0.1871656937070706,922.0286683045481,Approve
0.2900081012793072,880.6818727944735,Approve
0.8835259407801971,669.9332139410468,Approve
0.4110196179858142,842.0470210223698,Approve
0.4099744920221371,842.3585635508927,Approve
0.5149319572221768,811.7866710956279,Approve
0.3753684052809407,852.831320789359,Approve
0.811251327377242,710.9122829962905,Approve
0.5935554435048508,788.7801932040401,Approve
0.3333085693648032,866.1044434359619,Approve
0.6414400051298599,774.1414147034377,Approve
0.4283210951803043,836.9220208586746,Approve
0.4898953521141345,819.0123868441469,Approve
0.8208680778905901,706.2900082710167,Approve
0.2763946216984361,885.520084150445,Approve
0.4964789208161063,817.112390234942,Approve
0.5496589045027338,801.7204805418087,Approve
0.5353979488701427,805.8656003151518,Approve
0.3114719132069845,873.3170763327162,Approve
0.681269016481534,761.3021384002031,Approve
0.1772390195751758,926.835260942635,Approve
0.4259318097737348,837.6263866468494,Approve
0.1571810818714079,937.2361602762974,Approve
0.5103694430098199,813.1039868793778,Approve
0.2691890269875595,888.1403394304583,Approve
0.2832359959429437,883.0710827654635,Approve
0.3778718516834065,852.0621411929036,Approve
0.6946375654623409,756.8095127996079,Approve
0.3163656536888343,871.6779997017065,Approve
0.8479689694642402,692.1141220170148,Approve
0.5217001119552835,809.831140277869,Approve
0.385032160937138,849.873005130562,Approve
0.2948494624059609,878.9940406152243,Approve
0.5172800465598698,811.1084507449951,Approve
0.3679852596322128,855.1119161964415,Approve
0.2920278179851077,879.9757482673458,Approve
0.5862857881575488,790.9479263490077,Approve
0.3821262559358173,850.7595387447782,Approve
0.7232678955395436,746.7944002480019,Approve
0.6063084814225612,784.94708616881,Approve
0.4241404328959666,838.1551552075507,Approve
0.5845922062769698,791.4512891604435,Approve
0.6630945218835919,767.252872280087,Approve
0.2278250055874033,904.1464913900727,Approve
0.8815579046873799,671.3027338768654,Approve
0.4996680032250803,816.1921987785998,Approve
0.528248105426267,807.9370359366103,Approve
0.1786510482823096,926.1389499806398,Approve
0.5187437740531607,810.685559169237,Approve
0.2144359969432766,909.7554904446764,Approve
0.7227597728143865,746.9774244698785,Approve
0.4692163498919278,824.989937070093,Approve
0.3506986132096866,860.5292329966062,Approve
0.4052215586112261,843.778476007488,Approve
0.4961060410462529,817.2199865148366,Approve
0.299080884629797,877.5320179635755,Approve
0.4628535824411168,826.8343802040581,Approve
0.5918607993528902,789.2865736466007,Approve
0.5324454718448162,806.7214468709399,Approve
0.4625780107945756,826.9143379766822,Approve
0.3798044710380238,851.4697165728745,Approve
0.2297517853818645,903.3587727734434,Approve
0.700493571609263,754.8071626009496,Approve
0.499536929674484,816.230018635011,Approve
0.6360833698962114,775.8160103399969,Approve
0.3554290954688009,859.0352688571331,Approve
0.4270082566297172,837.3089239590015,Approve
0.307118931321224,874.7869194145828,Approve
0.4041203922482955,844.1081909098859,Approve
0.1881771883601603,921.5500612579372,Approve
0.6798728037781471,761.7654240002734,Approve
0.2014933074226,915.4250336867085,Approve
0.4465056461031841,831.5909138405618,Approve
0.1824524949938806,924.2854889325091,Approve
0.7723490564482568,727.9749262735448,Approve
0.5009348374750616,815.8266673522005,Approve
0.5845522234287476,791.4631655535034,Approve
0.593075358296666,788.9237155617741,Approve
0.2812443052218026,883.7802846151969,Approve
0.4501570955004138,830.5259510153398,Approve
0.2065305500525924,913.1873785657303,Approve
0.2972833613084136,878.1516217195968,Approve
0.4251391623320268,837.8602842213124,Approve
0.2833915192379403,883.0158313678135,Approve
0.533863942022502,806.3103550668304,Approve
0.534366008960274,806.16481160582,Approve
0.1747803614079968,928.0581579653317,Approve
0.2276207597934263,904.230267048269,Approve
0.6441975032837156,773.2750829922059,Approve
0.1944107210715803,918.6432398865353,Approve
0.1114343501790009,965.8606223307615,Approve
0.3369878725795121,864.9133340661651,Approve
0.5362582882147338,805.616077587665,Approve
0.2099473983707028,911.6924447601878,Approve
0.3702125260351028,854.4219724617714,Approve
0.6769441735223208,762.7337363950548,Approve
0.3938653967355083,847.1931813609565,Approve
0.2205034124030915,907.1834909868653,Approve
0.3594461322682505,857.7736207380708,Approve
0.2739268745546659,886.4126067909046,Approve
0.5620817922543753,798.0904724191364,Approve
0.5858669848252288,791.0724581516971,Approve
0.6073402878168012,784.6351301629065,Approve
0.1937923598830978,918.928392764323,Approve
0.7009871930380565,754.6373642923213,Approve
0.5917327519883102,789.3248090930101,Approve
0.3618955259009883,857.007373631116,Approve
0.3112905922765309,873.3780751181898,Approve
0.3328676101940173,866.2476343273686,Approve
0.4225697163010892,838.6192744044075,Approve
0.7235803681296095,746.6817455702115,Approve
0.4899244000800253,819.0040019581957,Approve
0.4524357595898225,829.8621682746763,Approve
